"","timestamp","me_identifico","edad","estoy_trabajando_en","donde_estas_trabajando","anos_de_experiencia","anos_en_la_empresa_actual","anos_en_el_puesto_actual","gente_a_cargo","nivel_de_estudios_alcanzado","estado","carrera","universidad","realizaste_cursos_de_especializacion","contribuis_a_proyectos_open_source","programas_como_hobbie","trabajo_de","plataformas","lenguajes_de_programacion","frameworksherramientas_y_librerias","bases_de_datos","qa_testing","ides","que_so_usas_en_tu_laptoppc_para_trabajar","y_en_tu_celular","tenes_guardias","cuanto_cobras_por_guardia","porcentajebruto_o_neto","tipo_de_contrato","salario_bruto","salario_neto","que_tan_conforme_estas_con_tu_sueldo","como_crees_que_esta_tu_sueldo_con_respecto_al_ultimo_semestre","recibis_algun_tipo_de_bono","a_que_esta_atado_el_bono","tuviste_ajustes_por_inflacion_en_2019","de_que_fue_el_ajuste_total","en_que_mes_fue_el_ultimo_ajuste","sufriste_o_presenciaste_situaciones_de_violencia_laboral","orientacion_sexual","tenes_algun_tipo_de_discapacidad","sentis_que_esto_te_dificulto_el_conseguir_trabajo","a_que_eventos_de_tecnologia_asististe_en_el_ultimo_ano","sos_miembro_de_alguna_comunidad_it","cantidad_de_empleados","actividad_principal","la_recomendas_como_un_buen_lugar_para_trabajar","como_calificas_las_politicas_de_diversidad_e_inclusion","a_cuantos_kilometros_de_tu_casa_queda_la_oficina","beneficios_extra","habias_respondido_nuestra_encuesta_en_ediciones_anteriores","cuales_consideras_que_son_las_mejores_empresas_de_it_para_trabajar_en_este_momentoen_tu_ciudad"
"102","1/21/2020 19:05:45","Mujer",41,"Argentina","Ciudad Autónoma de Buenos Aires",19,0,9,0,"Universitario","Completado","Licenciatura en Informática","UADE - Universidad Argentina De la Empresa","No","No","No","BI Analyst / Data Analyst",NA,"C#, SQL",NA,"MSSQL, PostgreSQL",NA,"Visual Studio","Windows","Android","Sí, pasiva",0,"Porcentaje de mi sueldo","Full-Time",76000,63000,4,3,"No","No recibo bono","Uno",8,8,"En un trabajo anterior","Heterosexual",NA,NA,NA,NA,"201-500","Otras industrias",8,7,8,"Clases de idiomas, Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Playroom, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)","No","Mi empleo actual"
"103","1/10/2020 12:42:28","Mujer",30,"Argentina","Ciudad Autónoma de Buenos Aires",8,3,3,0,"Universitario","Completado","Licenciatura en estadística","UNR - Universidad Nacional de Rosario","Sí, los pagó un empleador","No","Sí","Data Scientist / Data Engineer","Linux, Windows Server","Python, R, SQL","Hadoop, Spark, TensorFlow","Apache Hive, ElasticSearch, MariaDB, MongoDB, MySQL",NA,"Atom, IPython / Jupyter, Notepad++, RStudio","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",75093,59994,1,3,"Menos de un sueldo","Performance individual","Tres",44,12,"En un trabajo anterior","Heterosexual",NA,"No","O'Reilly AI Londres, WIE ILS, pyCon","Si","10001+","Servicios / Consultoría de Software / Digital",7,4,4,"Abono de celular y/o Internet, Descuentos varios (Clarín 365, Club La Nación, etc), Viajes al exterior","Sí",NA
"104","12/14/2019 0:47:25","Hombre",32,"Argentina","Santa Fe",6,1,1,2,"Universitario","Completado","Ingeniería en Informática","UNL - Universidad Nacional del Litoral","Sí, de forma particular, Sí, los pagó un empleador","No","Sí","Data Scientist / Data Engineer",NA,"Java, Python, SQL",NA,"Amazon DynamoDB, Amazon Redshift, Amazon RDS/Aurora, MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), MongoDB, MySQL, ProxySQL, SQLite","SoapUI, Visual Studio Coded UI","Coda, Komodo, Notepad++, Visual Studio Code","Windows","Android","No",0,"Bruto","Full-Time",95000,80000,3,2,"No","No recibo bono","Más de tres",2,8,"En un trabajo anterior","Heterosexual",NA,NA,NA,NA,"51-100","Servicios / Consultoría de Software / Digital",7,8,5,"Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)","No",NA
"105","1/20/2020 15:21:39","Hombre",24,"Argentina","Ciudad Autónoma de Buenos Aires",3,0,1,0,"Universitario","En curso","Ingeniería en Informática","UADE - Universidad Argentina De la Empresa","Sí, de forma particular, Sí, los pagó un empleador","No","Sí","BI Analyst / Data Analyst",NA,"SQL",NA,"MSSQL, Teradata",NA,"Notepad++","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",75000,62000,4,3,"De uno a tres sueldos","Mix de las anteriores","Dos",17,9,"En un trabajo anterior","Heterosexual","Visual","No",NA,NA,"1001-2000","Otras industrias",10,10,5,"Capacitaciones y/o cursos, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Lactario en la oficina, Licencia de paternidad/maternidad extendida, Masajes, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)","Sí",NA
"106","1/29/2020 16:15:30","Hombre",38,"Argentina","Ciudad Autónoma de Buenos Aires",12,5,5,0,"Posgrado","Completado","Ingeniería en Sistemas de Información","Univ alejandro Humboldt","Sí, de forma particular","No","No","BI Analyst / Data Analyst","Windows Server",".NET, C#, Python, Swift, VBA",".NET Core","MSSQL, Teradata",NA,"IPython / Jupyter, Notepad++, Visual Studio","Windows","Android","No",0,"Bruto","Full-Time",75000,63000,2,2,"De uno a tres sueldos","Performance individual","Dos",10,10,"Jamás","Heterosexual",NA,NA,NA,NA,"5001-10000","Otras industrias",8,10,2,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Horarios flexibles, WFH (Trabajar desde casa)","No",NA
"107","1/30/2020 19:28:21","Hombre",27,"Argentina","Ciudad Autónoma de Buenos Aires",3,0,0,0,"Universitario","En curso","Licenciatura en Administración de Empresas","UNSAM - Universidad de San Martín","Sí, de forma particular","No","No","BI Analyst / Data Analyst","Power Bi","Python, R, SQL, VBA","Hadoop, SAP","HANA, MSSQL, MySQL, Oracle, PostgreSQL",NA,NA,"Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",75000,63500,3,3,"No","No recibo bono","Dos",40,9,"Jamás","Heterosexual",NA,NA,NA,"Power bi,phyton","10001+","Servicios / Consultoría de Software / Digital",8,8,5,"Clases de idiomas, Horarios flexibles, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)","No",NA
"108","1/31/2020 18:12:04","Hombre",29,"Argentina","Ciudad Autónoma de Buenos Aires",2,0,0,0,"Universitario","Completado","Ingeniería Electrónica","ITBA - Instituto Tecnológico de Buenos Aires","Sí, de forma particular","Sí","Sí","Data Scientist / Data Engineer","Anaconda","Matlab, Python","TensorFlow",NA,NA,"IPython / Jupyter","Windows","Android","No",0,"Neto","Remoto (empresa de otro país)",75000,70000,4,3,"Menos de un sueldo","Performance de la compañía","No",0,0,"Jamás","Heterosexual",NA,"No","Payoneer forum, Campus Punta del Este, Bitconf Montevideo","Centro de Graduados IT UBA","1-10","Otras industrias",9,9,-1,"Viajes al exterior","No",NA
"109","12/22/2019 11:08:33","Hombre",29,"Argentina","Buenos Aires",1,0,0,0,"Universitario","Completado","Ingeniería en Informática","Universidad Gastón Dachary","Sí, de forma particular, Sí, los pagó un empleador","No","Sí","Data Scientist / Data Engineer","Amazon Web Services","Python, R, SQL","TensorFlow","Apache Hive, Teradata, PrestoDB",NA,"IPython / Jupyter, Notepad++, RStudio, Visual Studio Code","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",84700,70000,3,4,"No","No recibo bono","Uno",21,10,"Jamás","Homosexual",NA,"No","AWS Cloud Experience",NA,"501-1000","Otras industrias",6,1,4,"Gimnasios gratuitos / subvencionados, Viajes al exterior, WFH (Trabajar desde casa)","Sí","Amazon, MercadoLibre"
"110","2/1/2020 22:19:37","Hombre",28,"Argentina","Ciudad Autónoma de Buenos Aires",4,1,1,0,"Universitario","Completado","Licenciatura en Comunicación Social","UBA - Universidad de Buenos Aires","Sí, de forma particular","No","No","BI Analyst / Data Analyst","Firebase, Google Cloud Platform/App Engine","Javascript, Python, SQL",NA,"Google Cloud Storage",NA,"Android Studio, IPython / Jupyter, Visual Studio Code","Windows","iOS","No",0,"Neto","Full-Time",73000,60500,2,2,"No","No recibo bono","Dos",55,11,"En un trabajo anterior","Heterosexual",NA,"No",NA,NA,"201-500","Servicios / Consultoría de Software / Digital",6,6,20,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia de paternidad/maternidad extendida, Playroom","No","Mercado libre"
"111","2/1/2020 2:39:18","Hombre",32,"Argentina","Ciudad Autónoma de Buenos Aires",6,3,0,0,"Posgrado","Completado",NA,"UBA - Universidad de Buenos Aires","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","Amazon Web Services, Google Cloud Platform/App Engine, Linux, Windows Server","Python, R",NA,NA,NA,NA,"Windows","Android","Sí, pasiva",0,"Porcentaje de mi sueldo","Full-Time",72000,60000,3,2,"Un sueldo","Mix de las anteriores","Dos",15,11,"En un trabajo anterior",NA,NA,NA,NA,NA,"101-200","Otras industrias",7,10,25,"Horarios flexibles","No",NA
"112","12/23/2019 6:40:07","Hombre",34,"Argentina","Buenos Aires",10,2,2,0,"Universitario","En curso","Ingeniería en Sistemas de Información","UTN - Universidad Tecnológica Nacional","Sí, los pagó un empleador","Sí","Sí","Data Scientist / Data Engineer","AIX, *BSD, IBM Cloud / Watson, Linux, OpenStack","ABAP, C, C++, Java, Objective-C, Perl, Python","Django, SAP","IBM Db2, MySQL",NA,"Atom, Eclipse, Emacs, IPython / Jupyter, Notepad++, PyCharm, Vi, Vim, Visual Studio, Visual Studio Code, Xcode","GNU/Linux","iOS","Sí, activa",2500,"Bruto","Full-Time",150000,80000,3,3,"Un sueldo","Performance individual","No",0,0,"Jamás","Heterosexual",NA,"Sí",NA,NA,"10001+","Producto basado en Software",2,1,25,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Guardería, Playroom","Sí",NA
"113","12/26/2019 16:44:00","Hombre",21,"Argentina","Córdoba",2,0,2,0,"Universitario","En curso","Licenciatura en Ciencias de la Computación","UNC - Universidad Nacional de Córdoba","Sí, de forma particular","Sí","Sí","Data Scientist / Data Engineer","Amazon Web Services, Docker","Python","Flask, Spark, TensorFlow","Apache Hive, ElasticSearch, Teradata",NA,"Coda, IPython / Jupyter, Visual Studio Code","macOS","Android","Sí, pasiva",0,"Neto","Full-Time",82000,65000,4,4,"Menos de un sueldo","Mix de las anteriores","Tres",50,10,"Jamás","Homosexual",NA,NA,"Pydata, PyconAR, Webconf, BigDataWeek",NA,"5001-10000","Producto basado en Software",10,10,9,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia de paternidad/maternidad extendida, Masajes, Snacks, golosinas, bebidas, Viáticos, WFH (Trabajar desde casa)","No",NA
"114","12/11/2019 11:45:39","Hombre",37,"Argentina","Ciudad Autónoma de Buenos Aires",14,4,4,0,"Universitario","Incompleto","Ingeniería en Computación","UNTREF - Universidad Nacional de Tres de Febrero","Sí, de forma particular, Sí, los pagó un empleador","No","No","BI Analyst / Data Analyst","Linux, Windows Server","Bash/Shell, HTML, Javascript, SQL",NA,"IBM Db2, Oracle",NA,"Notepad++","Windows","Android","Sí, pasiva",0,"Bruto","Full-Time",71500,59170,3,3,"No","No recibo bono","Dos",45,9,"En un trabajo anterior","Heterosexual",NA,"No",NA,NA,"501-1000","Servicios / Consultoría de Software / Digital",6,6,20,"Abono de celular y/o Internet","No",NA
"115","1/31/2020 22:13:30","Hombre",30,"Argentina","Ciudad Autónoma de Buenos Aires",10,7,2,0,"Secundario","Completado",NA,NA,"Sí, de forma particular","Sí","Sí","BI Analyst / Data Analyst","Heroku, Linux, Windows Server","C, CSS, HTML, Javascript, Python, SQL","Django, Flask, jQuery, Node.js, Vue.js","Amazon DynamoDB, MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), MySQL, PostgreSQL",NA,"Sublime Text, Vim","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",70000,58000,4,2,"No","No recibo bono","Uno",15,12,"En mi trabajo actual","Heterosexual",NA,NA,NA,NA,"10001+","Otras industrias",7,6,2,"Ninguna de las anteriores","No",NA
"116","2/1/2020 17:00:34","Hombre",26,"Argentina","Ciudad Autónoma de Buenos Aires",2,1,1,0,"Universitario","Completado","Ingeniería en Computación","UNT - Universidad Nacional de Tucumán","Sí, de forma particular","No","No","Data Scientist / Data Engineer","Amazon Web Services, Docker","Go, Python, SQL","Spark","MySQL, Teradata",NA,"IPython / Jupyter, Visual Studio Code","macOS","Android","Sí, pasiva",0,"Porcentaje de mi sueldo","Full-Time",70000,58000,3,3,"De uno a tres sueldos","Mix de las anteriores","Tres",50,10,"Jamás","Heterosexual",NA,"No",NA,NA,"5001-10000","Producto basado en Software",8,5,20,"Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Horarios flexibles, Masajes","No","Auth0"
"117","1/17/2020 15:36:02","Hombre",29,"Argentina","Ciudad Autónoma de Buenos Aires",4,1,0,0,"Universitario","Completado","Licenciatura en Química","UNLP - Universidad Nacional de La Plata","Sí, de forma particular, Sí, los pagó un empleador","No","No","BI Analyst / Data Analyst",NA,"SQL",NA,NA,NA,NA,"Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",68555,55700,3,3,"No","No recibo bono","Más de tres",52,10,"Jamás","Homosexual",NA,"No",NA,NA,"201-500","Servicios / Consultoría de Software / Digital",9,8,12,"Capacitaciones y/o cursos, Gimnasios gratuitos / subvencionados, Guardería, Horarios flexibles, Licencia de paternidad/maternidad extendida, Masajes, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos, WFH (Trabajar desde casa)","No","Wolox, Globant, Medallia, 10Pines"
"118","2/2/2020 20:25:18","Mujer",26,"Argentina","Ciudad Autónoma de Buenos Aires",4,0,0,0,"Universitario","Incompleto","Ingeniería en Informática","UNLaM - Universidad Nacional de La Matanza","No","No","No","BI Analyst / Data Analyst","Google Cloud Platform/App Engine, Windows Server","Bash/Shell, Javascript, SQL",NA,"Google Cloud Storage",NA,"Notepad++","Windows","Android","Sí, pasiva",0,"Porcentaje de mi sueldo","Full-Time",68000,57500,3,3,"No","No recibo bono","Dos",18,10,"En un trabajo anterior","Bisexual o queer",NA,NA,NA,NA,"201-500","Otras industrias",8,10,1,"Capacitaciones y/o cursos, Comidas pagas / subvencionadas, Horarios flexibles, Lactario en la oficina, Licencia de paternidad/maternidad extendida, Playroom, Snacks, golosinas, bebidas","Sí",NA
"119","1/31/2020 8:33:56","Hombre",33,"Argentina","Ciudad Autónoma de Buenos Aires",13,5,5,0,"Terciario","Completado","Licenciatura en Análisis de Sistemas","ITBA - Instituto Tecnológico de Buenos Aires","Sí, de forma particular","No","Sí","Data Scientist / Data Engineer","Windows Server",".NET, PHP, VBA",".NET Core","MSSQL, Neo4j, SQLite",NA,"Notepad++, Visual Studio, Visual Studio Code","Windows","Android","No",0,"Neto","Full-Time",68000,55000,3,2,"No","No recibo bono","No",0,0,NA,NA,NA,NA,NA,NA,"201-500","Producto basado en Software",4,5,13,"Ninguna de las anteriores","No",NA
"120","12/28/2019 12:24:07","Hombre",33,"Argentina","Ciudad Autónoma de Buenos Aires",13,0,0,0,"Universitario","En curso","Analista de Sistemas","UK - Universidad Kennedy","Sí, de forma particular","No","Sí","Data Scientist / Data Engineer","Azure, Linux","Clojure, Python, SQL","Flask, Flutter","IBM Db2, MSSQL","Postman, Selenium","Visual Studio Code","Windows","Android","No",0,"Porcentaje de mi sueldo","Tercerizado (trabajo a través de consultora o agencia)",65000,53000,2,1,"No","No recibo bono","No",0,0,"Jamás","Heterosexual","Visual","No","Pycon","Pycon","101-200","Otras industrias",3,3,30,"Ninguna de las anteriores","Sí","No hay en mí ciudad"
"121","1/30/2020 9:44:48","Hombre",37,"Argentina","Ciudad Autónoma de Buenos Aires",12,4,5,2,"Universitario","Completado",NA,NA,"No","No","No","BI Analyst / Data Analyst","Amazon Web Services, Google Cloud Platform/App Engine, Kubernetes",".NET, ABAP, Java, Python, SQL, VBA",".NET Core","Amazon Redshift, Amazon RDS/Aurora","NUnit, PHPUnit",NA,"Windows","Windows","No",0,"Neto","Full-Time",64400,52500,1,1,"No","No recibo bono","Dos",25,12,"Jamás","Heterosexual",NA,"Sí",NA,NA,"501-1000","Otras industrias",5,5,10,"Abono de celular y/o Internet, Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados","No",NA
"122","2/2/2020 23:23:23","Mujer",37,"Argentina","Ciudad Autónoma de Buenos Aires",15,7,3,0,"Terciario","Incompleto","Diseño de modas","cetic","Sí, los pagó un empleador","No","Sí","Data Scientist / Data Engineer","as 400 ,selectum,gesto",".NET",NA,NA,NA,NA,"Windows","No tengo celular / no es Smartphone","No",0,"Neto","Full-Time",64000,53000,3,2,"No","No recibo bono","Uno",15,12,"En mi trabajo actual","Heterosexual",NA,"No",NA,NA,"101-200","Otras industrias",6,6,18,"Horarios flexibles","No",NA
"123","1/13/2020 8:55:26","Hombre",30,"Argentina","Ciudad Autónoma de Buenos Aires",2,0,0,1,"Posgrado","Completado","Ingeniería Electrónica","Universidad Simon Bolivar","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","Azure, Google Cloud Platform/App Engine, Linux, Windows Server","CSS, HTML, Java, Javascript, Matlab, Python, R, Ruby, TypeScript","Angular, Bootstrap, Hadoop, jQuery, Node.js, Rails, React.js, SAP, Spark","Apache Hive, Cassandra, Google Cloud Storage, MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), MongoDB, MySQL, PostgreSQL, SQLite","Postman","Notepad++, RStudio, Sublime Text, Visual Studio Code","Windows","iOS","No",0,"Porcentaje de mi sueldo","Full-Time",62000,55330,2,3,"No","No recibo bono","Dos",25,9,"Jamás","Heterosexual",NA,"No","Media Party, Hackaton, TEDxRioDeLaPlata, Summit Forbes Argentina, Conectando Futuros 6","Si","51-100","Servicios / Consultoría de Software / Digital",7,10,10,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Snacks, golosinas, bebidas, Viáticos, WFH (Trabajar desde casa)","No","Accenture, Facebook, Google, MercadoLibre"
"124","12/29/2019 10:23:49","Mujer",26,"Argentina","Ciudad Autónoma de Buenos Aires",8,0,0,0,"Posgrado","En curso","RRPP","UFAM","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","Google Cloud Platform/App Engine","HTML, Java, Javascript, Python, SQL",NA,NA,NA,"Eclipse, Notepad++","macOS","iOS","No",0,"Porcentaje de mi sueldo","Full-Time",60500,49800,2,2,"Menos de un sueldo","Mix de las anteriores","Dos",15,10,"En un trabajo anterior","Bisexual o queer",NA,NA,"A varios","Media chicas","10001+","Servicios / Consultoría de Software / Digital",7,6,5,"Capacitaciones y/o cursos, Gimnasios gratuitos / subvencionados, Estacionamiento gratuito / subvencionado, Licencia de paternidad/maternidad extendida, Playroom, Snacks, golosinas, bebidas","No",NA
"125","12/23/2019 1:11:33","Mujer",26,"Argentina","Ciudad Autónoma de Buenos Aires",3,0,0,0,"Universitario","En curso","Licenciatura en Sistemas de Información","UBA - Universidad de Buenos Aires","Sí, los pagó un empleador","No","No","Data Scientist / Data Engineer","Powercenter","SQL",NA,"Teradata",NA,NA,"Windows","Android","No",0,"Bruto","Tercerizado (trabajo a través de consultora o agencia)",60000,54000,3,2,"No","No recibo bono","No",0,0,"En un trabajo anterior","Heterosexual",NA,NA,NA,NA,"51-100","Servicios / Consultoría de Software / Digital",10,10,29,"Capacitaciones y/o cursos, Descuentos varios (Clarín 365, Club La Nación, etc), Snacks, golosinas, bebidas","No",NA
"126","1/2/2020 7:49:35","Hombre",40,"Argentina","Ciudad Autónoma de Buenos Aires",13,4,4,0,"Universitario","Incompleto","Ingeniería en Sistemas de Información","UTN - Universidad Tecnológica Nacional","No","No","Sí","BI Analyst / Data Analyst","AIX, Linux","Bash/Shell, Python, SQL, sas",NA,"MSSQL, Oracle",NA,"PyCharm, eg sas","Windows","Android","No",0,"Bruto","Full-Time",60000,49500,1,2,"No","No recibo bono","No",0,0,"En un trabajo anterior","Heterosexual",NA,"No",NA,NA,"101-200","Servicios / Consultoría de Software / Digital",7,8,70,"WFH (Trabajar desde casa)","No",NA
"127","1/2/2020 16:07:05","Mujer",27,"Argentina","Ciudad Autónoma de Buenos Aires",2,0,0,0,"Posgrado","En curso","Economía","UBA - Universidad de Buenos Aires","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","Google Cloud Platform/App Engine, Windows Server","Python, R, Scala","Hadoop, Spark","Aerospike","HP UFT","IPython / Jupyter, Notepad++","Windows","iOS","No",0,"Bruto","Full-Time",60000,50000,3,2,"No","No recibo bono","No",0,0,"En un trabajo anterior","Heterosexual",NA,"No",NA,NA,"11-50","Servicios / Consultoría de Software / Digital",9,8,2,"Horarios flexibles","No","Mercado libre"
"128","1/25/2020 18:13:33","Mujer",25,"Argentina","Ciudad Autónoma de Buenos Aires",2,0,0,0,"Universitario","En curso","Tecnicatura en Programación",NA,"Sí, de forma particular","No","No","BI Analyst / Data Analyst","Docker, Google Cloud Platform/App Engine","CSS, HTML, R, SQL",NA,"MariaDB, MySQL",NA,"Atom, RStudio, Sublime Text","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",60000,49900,4,3,"Menos de un sueldo","Performance de la compañía","Dos",8,12,"Jamás","Heterosexual",NA,NA,NA,NA,"101-200","Otras industrias",8,6,6,"Cuota para universidad / posgrados, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Licencia de paternidad/maternidad extendida, WFH (Trabajar desde casa)","No",NA
"129","1/20/2020 12:03:54","Hombre",41,"Argentina","Córdoba",12,2,1,0,"Secundario","Completado","Técnico electromecánico","EIN5","Sí, de forma particular","No","No","Data Scientist / Data Engineer","Docker","Bash/Shell, Python, SQL","Bootstrap, Flask","MySQL",NA,"IPython / Jupyter, Visual Studio Code","macOS","Android","No",0,"Bruto","Full-Time",110000,70000,3,3,"Un sueldo","Performance de la compañía","Tres",50,12,"En un trabajo anterior","Heterosexual",NA,NA,"Pydata córdoba, pyconar","No","2001-5000","Otras industrias",10,9,12,"Capacitaciones y/o cursos, Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Estacionamiento gratuito / subvencionado, Horarios flexibles, Masajes, Playroom, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos, WFH (Trabajar desde casa)","Sí","MercadoLibre"
"130","12/20/2019 0:25:12","Hombre",26,"Argentina","Ciudad Autónoma de Buenos Aires",2,0,0,0,"Terciario","Completado","Tecnicatura Superior en Programación","UTN - Universidad Tecnológica Nacional","Sí, de forma particular","No","Sí","Data Scientist / Data Engineer","Amazon Web Services, Linux, Serverless","Python, R, SQL, Scala","Hadoop, Spark","Apache Hive, Teradata",NA,"Databricks","Windows","Android","Sí, pasiva",50,"Bruto","Full-Time",60000,50000,3,4,"Menos de un sueldo","Mix de las anteriores","No",0,0,"Jamás","Heterosexual",NA,NA,NA,NA,"501-1000","Producto basado en Software",8,6,11,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Estacionamiento gratuito / subvencionado, Horarios flexibles, Masajes, Playroom, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior","Sí","Satellogic"
"131","1/30/2020 16:58:54","Hombre",34,"Argentina","Ciudad Autónoma de Buenos Aires",8,0,0,0,"Terciario","Completado","Tecnicatura Superior en Análisis de Sistemas","Fundación de altos estudios","Sí, de forma particular","No","No","BI Analyst / Data Analyst","Windows Server","SQL","jQuery","Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL, MySQL",NA,NA,"Windows","Android","No",0,"Neto","Full-Time",58500,48000,2,2,"Un sueldo","Mix de las anteriores","No",0,1,"En un trabajo anterior","Heterosexual",NA,"No",NA,NA,"201-500","Servicios / Consultoría de Software / Digital",4,3,3,"Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc)","No",NA
"132","1/30/2020 8:03:57","Mujer",29,"Argentina","Ciudad Autónoma de Buenos Aires",8,2,2,0,"Universitario","En curso","Ingeniería en Sistemas de Información","UTN - Universidad Tecnológica Nacional","Sí, de forma particular","No","No","BI Analyst / Data Analyst",NA,"SQL","SAP",NA,NA,NA,"Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",58100,48223,3,2,"Un sueldo","Mix de las anteriores","Dos",30,11,"En un trabajo anterior","Bisexual o queer",NA,"No",NA,NA,"5001-10000","Otras industrias",9,10,13,"Abono de celular y/o Internet, Horarios flexibles, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)","Sí",NA
"133","12/31/2019 18:11:41","Hombre",25,"Argentina","Ciudad Autónoma de Buenos Aires",3,1,1,0,"Universitario","Completado","Ingeniería Electrónica","UBA - Universidad de Buenos Aires","Sí, de forma particular","No","Sí","Data Scientist / Data Engineer","Linux","Bash/Shell, Python, SQL","Hadoop, Spark","Apache Hive, Teradata",NA,"IPython / Jupyter, Notepad++, Sublime Text","Windows","Android","No",0,"Bruto","Full-Time",57480,47708,2,2,"De uno a tres sueldos","Hay bono por performance y dos bonos anuales como beneficio adicional de la compañía (independientes de la performance)","Dos",30,11,"Jamás","Heterosexual",NA,"No",NA,NA,"10001+","Otras industrias",7,10,25,"Abono de celular y/o Internet, Cuota para universidad / posgrados, Gimnasios gratuitos / subvencionados, Horarios flexibles, WFH (Trabajar desde casa)","No",NA
"134","1/2/2020 19:49:07","Mujer",23,"Argentina","Ciudad Autónoma de Buenos Aires",3,0,0,1,"Universitario","Completado","Ingeniería en Sistemas de Información","UTN - Universidad Tecnológica Nacional","Sí, de forma particular","No","No","Data Scientist / Data Engineer",NA,NA,NA,"Oracle",NA,NA,"Windows","iOS","Sí, pasiva",4000,"Bruto","Full-Time",56000,46000,2,1,"No","No recibo bono","Dos",11,10,"Jamás","Heterosexual",NA,NA,NA,NA,"51-100","Servicios / Consultoría de Software / Digital",8,10,9,"Capacitaciones y/o cursos, Clases de idiomas, Cuota para universidad / posgrados, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Playroom, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)","No",NA
