"id","l3","rooms","bathrooms","surface_total","surface_covered","price","property_type","precio_en_miles"
"00CzGDOHVNb4G23Ftodgiw==","Villa General Mitre",2,1,50,47,135000,"Departamento",135
"rYhA/232SrLvE4iI/Qiyng==","Villa General Mitre",2,1,39,39,129000,"Departamento",129
"16mNVfVID066q/4n0fKzmA==","Almagro",3,1,65,65,149000,"PH",149
"KgRiVjVouf1EcvewhBQUQw==","Palermo",3,1,53,53,165000,"PH",165
"/f9AfdW0LlHY497ooXvvlw==","Balvanera",3,2,124,124,245000,"PH",245
"B2loiz1PunphGbuC7CfHyQ==","Caballito",3,1,86,76,159000,"PH",159
"T0o+OQsZyFDkQkqhfU6XWw==","Caballito",3,1,62,57,145000,"PH",145
"z/R0iPFzRhewuMVoiwaKbQ==","Caballito",3,1,50,50,109000,"PH",109
"LoX71oF1BeDybOgOqmuvoA==","Villa Devoto",3,1,116,69,154000,"PH",154
"rqCpHAFFUaxBqFNNAxYPYA==","San Cristobal",3,1,60,50,115000,"PH",115
"xDVvzpxYtWV15zvVwA5bVA==","Villa Urquiza",3,1,110,75,215000,"PH",215
"a1M09yyuiawpB2/I35bzMw==","Villa Santa Rita",3,1,101,74,149000,"PH",149
"NMjHGxdG2Yp2iaGe7iLoMQ==","Villa Pueyrredón",3,1,84,72,175000,"PH",175
"8HmDHIadHMn7jaAoaRWEpg==","Boca",3,1,62,58,95000,"Departamento",95
"/lD4d4F1/a2Mf7xJMSMX+w==","Once",3,1,61,59,143000,"Departamento",143
"fcco9zrAMamBrHDn3GkwKA==","Flores",3,1,75,59,210000,"Departamento",210
"LkAnX0EZyhBbdqlFDIQlgQ==","Flores",3,1,64,59,215000,"Departamento",215
"ULw8unPZoLc+RgGvGVaHQA==","Flores",3,1,104,61,218000,"Departamento",218
"43xV9pOACYzWKqcgSomMLw==","Nuñez",3,2,86,72,250000,"Departamento",250
"5L5FrI73eIdb/R3zv60Inw==","Nuñez",3,1,60,60,175000,"Departamento",175
"4VsNJgYxaplchEdryOI6dA==","Nuñez",3,2,65,60,233000,"Departamento",233
"1oRxDDV9LKSmA3gkbRE1HA==","Almagro",3,2,64,60,149000,"Departamento",149
"imU/SOOa7P0eFYDpKuLgWg==","Almagro",3,2,58,50,185000,"Departamento",185
"8Yn0CuPd0ux+mm3zQ9KswA==","Almagro",3,1,55,55,123000,"Departamento",123
"HkT0crwpbqNVM2W4SMycyA==","Almagro",3,2,98,94,200000,"Departamento",200
"6RGfwDsrAZLHK4w8KM2NAg==","Almagro",3,2,96,89,195000,"Departamento",195
"lvNn8NPQTieS87VetpETdg==","Almagro",3,1,72,65,175000,"Departamento",175
"ubMApc/a/PMzYOhDZOTxJg==","Almagro",3,1,160,80,230000,"Departamento",230
"SiC5ZXdlaoD0zrzvnbYr6Q==","Almagro",3,2,96,89,195000,"Departamento",195
"pN2y7YYByMh+SDqDAOsXNQ==","Almagro",3,2,71,65,202375,"Departamento",202
"l7Wvc4IMV1teiPG9pKdZVg==","Almagro",3,2,76,76,199500,"Departamento",200
"QhNeCS/HW1f7h6g28DjU/g==","Almagro",3,1,72,72,150000,"Departamento",150
"OafjC3KdFcl7nVAQr4i56w==","Almagro",3,2,58,50,186000,"Departamento",186
"abe9GxOqaYBH7IQaMZ41dw==","Almagro",3,1,110,110,185000,"Departamento",185
"PJVS3j0Q6Bmf5Fd5Rqhgeg==","Almagro",3,1,48,40,153000,"Departamento",153
"rZtP9Qgaiy23ThbJlZEF2w==","Almagro",3,1,50,50,140000,"Departamento",140
"kL2NsuFC3bw9QhtaVeIePQ==","Liniers",3,2,55,50,185000,"Departamento",185
"WoPRw0XC+CWM2MgEfyBVhw==","Liniers",3,1,105,50,205000,"Departamento",205
"MJdlaXChNdhXa3l1VbOfBg==","Palermo",3,1,82,82,226000,"Departamento",226
"AszT+DdpVIhDq4kwL6lA2w==","Palermo",3,1,82,82,226000,"Departamento",226
"XFbqS2dU9Wlh7gnW2lbaGw==","Palermo",3,1,82,82,226000,"Departamento",226
"AZ6ThdKXuP9gF3324Qykgw==","Palermo",3,2,89,82,434999,"Departamento",435
"olxYtpVRYRxO51kmlWqM5w==","Palermo",3,2,89,82,434999,"Departamento",435
"dH+EPOUn3xSvzHLgbLym+g==","Palermo",3,3,156,80,560000,"Departamento",560
"lbGypOy+Va1jQL14amAuQw==","Palermo",3,2,89,82,434999,"Departamento",435
"qzV+VMbYdsjyq6eO/pSW0w==","Palermo",3,1,82,82,236037,"Departamento",236
"yHkXYyyQFcWFa0z5XGwuVQ==","Palermo",3,1,82,82,226000,"Departamento",226
"PVtl6PzoXPWCL6M3Mc9gOQ==","Palermo",3,1,88,66,264000,"Departamento",264
"FPYSZ8OMVp5YF/LTqiaGXA==","Palermo",3,1,82,82,226000,"Departamento",226
"3ugFaNS+fzojT+6Co69btQ==","Palermo",3,1,83,80,240000,"Departamento",240
"FwajogC0oTbcpAbdSD57Ig==","Palermo",3,1,82,82,236000,"Departamento",236
"BdoteF/hH5UfRlRP4NYViw==","Palermo",3,1,82,82,226000,"Departamento",226
"xQL7s4DMnMIk2NudpufBbg==","Palermo",3,1,82,82,226000,"Departamento",226
"u+lpQxiyBaUvhepGyPN/0w==","Palermo",3,1,82,82,226000,"Departamento",226
"bOpNalODwcRRRmbjSQr53w==","Palermo",3,1,82,82,236000,"Departamento",236
"5O7tpyPk9LZXy53aTVr7Sw==","Palermo",3,1,82,82,226000,"Departamento",226
"s3/RIK5Bduex3yzX/vTwoA==","Palermo",3,2,89,82,434999,"Departamento",435
"+jXVDdKRnMyI75aW6oL/iA==","Palermo",3,1,59,59,115000,"Departamento",115
"V7DVQ2uk54iyH66KXYnacw==","Palermo",3,1,82,82,226000,"Departamento",226
"nghKiXtSSjhH/RFiWCNFxw==","Barracas",3,1,70,67,94000,"Departamento",94
"ajsxF13IyzbITTQ8pvvSpA==","Belgrano",3,2,78,72,295000,"Departamento",295
"REwd3NCFMG2Arnd5VGFuSg==","Belgrano",3,1,175,65,341000,"Departamento",341
"9L6UnWh9sRN0OB9Tbp8m7g==","Congreso",3,2,84,77,170000,"Departamento",170
"19qgR88vHf7X81alPTBwmw==","Congreso",3,2,84,77,170000,"Departamento",170
"motFXsQEjkwe+5OTQZLAFQ==","Congreso",3,1,125,125,330000,"Departamento",330
"aKM61tZG4cVQwN4xfBBStA==","Recoleta",3,1,62,57,155000,"Departamento",155
"/etKDcOOLATyC2ory4yTlQ==","Recoleta",3,2,105,95,390000,"Departamento",390
"x+nJjGNvFnpBV6755CFpyA==","Recoleta",3,1,51,51,142000,"Departamento",142
"fanz53JWjS6Xo0U8P8K18Q==","Balvanera",3,1,58,58,124000,"Departamento",124
"Loebr47b/B6VXBzqnW//bg==","Balvanera",3,2,84,77,170000,"Departamento",170
"LFpGrnohY7ZrOKzBwYNWvQ==","Balvanera",3,2,84,77,170000,"Departamento",170
"kdNJnTHRDVcrJzpiRCQfsg==","Balvanera",3,1,51,51,120000,"Departamento",120
"7ZeZ4qB1n0HWsYo8sNwIdw==","Balvanera",3,2,84,77,170000,"Departamento",170
"T9E7e/+9+yV8vHLqjBZ+jA==","Caballito",3,1,66,56,158250,"Departamento",158
"4jbT6vCtkC+eNfL7P/KRAw==","Caballito",3,1,55,55,98000,"Departamento",98
"eyNB5qPl3hBTdPA8GU7CBw==","Caballito",3,2,87,78,254900,"Departamento",255
"XP19I+bbOxd5yM+H/RLUsA==","Caballito",3,1,66,56,158500,"Departamento",158
"zA3AjAMLrkVBnlglZbSerg==","Caballito",3,1,39,39,108000,"Departamento",108
"4MjEdo/SIBjJZ1MtQtGOWQ==","Chacarita",3,2,75,64,250000,"Departamento",250
"T9HJAauPZEZWbf5sKfltVA==","San Telmo",3,1,53,49,105000,"Departamento",105
"ue7iUHnSFqTmbhbzbi/Vsg==","Colegiales",3,2,140,80,279500,"Departamento",280
"uwYGQRZYM7CtW9BX+FP/Rg==","Colegiales",3,2,76,69,280000,"Departamento",280
"K2fPlYzlvhT18VUnP8pBUA==","Tribunales",3,1,65,65,145000,"Departamento",145
"NGAKR65vVjSgyK2s45U/xQ==","Tribunales",3,1,65,65,145000,"Departamento",145
"Q09mlTdfj3tpewB6S8ZBtw==","Barrio Norte",3,2,89,82,434999,"Departamento",435
"DNdxC/1hM65vD35aFUoL+A==","Barrio Norte",3,1,104,74,269000,"Departamento",269
"774Ayq6vsD0CUANp+LZyMg==","Barrio Norte",3,2,92,83,259000,"Departamento",259
"09WnPTMTmq2M0d5JBVQP+A==","Barrio Norte",3,2,82,65,345000,"Departamento",345
"GIFseUcABivAH3ougpnCxw==","Barrio Norte",3,1,73,68,320000,"Departamento",320
"KazNv5z+WURI+UpkUO3Fyw==","Barrio Norte",3,1,56,56,142000,"Departamento",142
"h2k3kkYO3A/wrAsonsQRqg==","Villa Crespo",3,1,65,60,148000,"Departamento",148
"bT//sliBhPxWO55pYEg2Zw==","Villa Crespo",3,2,58,50,186000,"Departamento",186
"olljtR7o2ZDYyt+6Imm8Hg==","Villa Crespo",3,1,63,60,250000,"Departamento",250
"tx79RL7LR2qZDHIb7114zA==","Villa Crespo",3,1,51,51,104000,"Departamento",104
"cNN17vNnYg/SD6+MKndSmg==","Villa Crespo",3,1,73,70,209000,"Departamento",209
"KkIwVd2uYAxlpc4t8mG5SQ==","Villa Crespo",3,2,58,50,186000,"Departamento",186
"b5m6pwQQCyzmRqHsC0Blng==","Villa Crespo",3,1,57,52,140000,"Departamento",140
"foUNRQjXN7J5kIUI46D90A==","Villa Devoto",3,1,70,65,189000,"Departamento",189
"rX7+JU9v5S3E6pRMScVJ+Q==","Puerto Madero",3,1,100,95,475000,"Departamento",475
"9w6F73+pf7SHLmMoggmUWA==","San Cristobal",3,1,56,50,94900,"Departamento",95
"iWMPbuc/bWjefjcIvCSJhA==","San Cristobal",3,2,67,64,192990,"Departamento",193
"OhL3j7z4JNqxfNjENe+MhA==","San Cristobal",3,2,86,83,189000,"Departamento",189
"U78RXKLyEqBaN0FBbwLf/Q==","Villa Urquiza",3,1,82,79,213700,"Departamento",214
"3OdyjtGg7uY6az6M3HkSZA==","Villa Urquiza",3,1,217,73,214000,"Departamento",214
"/It9Jp/oPmIAxRDEGC6ZYg==","Parque Chacabuco",3,2,86,86,294900,"Departamento",295
"u8RNbJXBq5m58sZb7akn9A==","Parque Chacabuco",3,2,82,72,240000,"Departamento",240
"DvEdOVmFmHktg7PCBu1uvw==","Parque Patricios",3,1,67,60,180000,"Departamento",180
"JfOHV0YXms62pwTzyKvDrg==","Villa del Parque",3,1,60,60,150000,"Departamento",150
"I018FTQ4Vj51XUd4WC0viw==","Parque Centenario",3,2,60,55,175000,"Departamento",175
"l4qCFZthJRlTpEBK/mA6ZQ==","Flores",4,2,98,70,160000,"PH",160
"9qwMTPw0Pduzy5SjesthoA==","Flores",4,1,115,115,168000,"PH",168
"vUEI5m0wKQru6X5hpfUj8Q==","Recoleta",4,1,120,120,370000,"PH",370
"kIixJa3jOgpjHShLZgdC2g==","Balvanera",4,2,125,125,245000,"PH",245
"q7GnwY8NnRVsw6LkjVNCPQ==","Colegiales",4,4,150,126,369000,"PH",369
"u5fO5GXYNKDtYdOOt5Xv8g==","Villa Crespo",4,2,115,115,340000,"PH",340
"asQNMUgXpfmTHdG3od2NEA==","Villa Urquiza",4,1,60,60,275000,"PH",275
"HP7Y+9DdyHVedI4HRGnW1w==","Villa Urquiza",4,3,161,115,430000,"PH",430
"3kvPYX+O0Os0LWUPnhDdnA==","Parque Chacabuco",4,1,132,132,170000,"PH",170
"vDeIbPynp8KcK9qAd5mfaw==","Villa del Parque",4,1,173,64,265000,"PH",265
"+pSlMc6z8a9Uyws9+/ZdYw==","Villa Devoto",4,3,146,93,380000,"Casa",380
"bpKxiN1qn4ycXmUFmAYEVw==","Once",4,1,114,110,185000,"Departamento",185
"GwrpUZCB4TvAWGqRq3i7GQ==","Flores",4,2,159,149,339000,"Departamento",339
"pkeWMRLE6oQuQ7zaFh6Scg==","Flores",4,2,90,75,185000,"Departamento",185
"dGE2ln+AyTcfbuHChiTAig==","Nuñez",4,2,140,122,490000,"Departamento",490
"ORD/QFBItKxJQHJFBXeyvQ==","Almagro",4,2,124,124,245000,"Departamento",245
"5CakOO71erZvH5Y5utIg5Q==","Almagro",4,2,78,72,180000,"Departamento",180
"cMPUFDuboz7dS8dQ/ESI+Q==","Almagro",4,3,102,94,287000,"Departamento",287
"JKienFPJlJI+fNxBKqzelA==","Almagro",4,2,103,97,220000,"Departamento",220
"HLTCHTV4TLiSxOd1piRqYw==","Almagro",4,2,101,101,250000,"Departamento",250
"HOF2t9TubgG/bVVukB6iTw==","Almagro",4,2,99,95,230000,"Departamento",230
"9JFbLTVC/StJl6gut7urAw==","Almagro",4,2,128,115,350000,"Departamento",350
"H7JfxWVYP2vEqB4wKnfpkw==","Almagro",4,2,118,108,265000,"Departamento",265
"AZnYhDQIUDfb6H0YgFkNOA==","Almagro",4,2,78,70,184000,"Departamento",184
"pi3CBpnge7K9V1rAYA6BeQ==","Almagro",4,2,118,108,265000,"Departamento",265
"l4NfNbMymqinN2041+/1Ag==","Almagro",4,2,95,85,285000,"Departamento",285
"1FHNRn6MF2dUSj4dB6tCdg==","Coghlan",4,1,86,79,214000,"Departamento",214
"4PMtgaXqZB71+O1ZUGB88Q==","Palermo",4,2,109,101,330000,"Departamento",330
"38C9kfshaX3xw7ihfC1VQw==","Palermo",4,2,126,119,290000,"Departamento",290
"FGYwp4hkSv/KhIFK6gx+GQ==","Palermo",4,1,101,98,395000,"Departamento",395
"UCoLna7HUXbGS5C49RNsdw==","Palermo",4,2,139,124,424900,"Departamento",425
"JY7pfbfEnJSMqFfPQ8QeUg==","Palermo",4,2,92,84,257000,"Departamento",257
"7vO3+c4nkeGl4tbdo+Ca0A==","Palermo",4,3,300,300,820000,"Departamento",820
"8Eg64Kf2zvKcihqq02Y67A==","Palermo",4,2,160,160,490000,"Departamento",490
"ipZLgyDPXEd/2R1nHSRL9A==","Palermo",4,1,119,107,335000,"Departamento",335
"5tKxpsfk1Ab+TuM6qUP5hw==","Palermo",4,2,87,80,248000,"Departamento",248
"yt4UHz3u24yfiUiqLpVJNg==","Palermo",4,2,103,97,250000,"Departamento",250
"nYWg+ElmViIMRUygaX475A==","Palermo",4,1,72,64,232000,"Departamento",232
"cShtVVG/T14CrN39yGq4aw==","Palermo",4,2,87,80,248000,"Departamento",248
"15WpoQJ492EzanDSm3uBHA==","Palermo",4,3,151,135,620000,"Departamento",620
"xSmfLW7aUwrv90GueAkNDQ==","Palermo",4,1,98,95,305000,"Departamento",305
"W6W20XimvBdxcUzTLh4BlA==","Belgrano",4,3,228,169,570000,"Departamento",570
"ZhoeAH/t5HNF2DflKlHyBA==","Belgrano",4,3,186,186,620000,"Departamento",620
"aUlwfdZJx9SQO5IvhbVHpQ==","Belgrano",4,2,85,78,245000,"Departamento",245
"fgifcGsSTOedAsajk+WltA==","Belgrano",4,2,173,160,540000,"Departamento",540
"AzQ1UyQa1TeBdsT2ROY0sw==","Belgrano",4,2,139,124,424900,"Departamento",425
"85XxBntcarzkb8YB88J8WA==","Recoleta",4,2,91,91,205000,"Departamento",205
"STOYJGEsy1eXAdNV2HrZnw==","Recoleta",4,3,168,168,640000,"Departamento",640
"WsYR/V2X0ZNzeyEbhh3agg==","Recoleta",4,3,143,129,475000,"Departamento",475
"Z5JoYu0Hagsxt/o+cJovjg==","Recoleta",4,2,120,120,385000,"Departamento",385
"ZcIMVpIacMbKx+6jHXLD2g==","Recoleta",4,2,106,106,310000,"Departamento",310
"xLZnB09/L5i8fS4b3/djwA==","Recoleta",4,2,152,140,430000,"Departamento",430
"3PsIUGc6GtD+VkeQXg19fw==","Recoleta",4,2,146,142,350000,"Departamento",350
"GIk5sfldqXyAcNDAOvv5hw==","Recoleta",4,3,99,89,330000,"Departamento",330
"ndG/HNR+2dD/DtzusqVMSA==","Recoleta",4,2,280,118,548000,"Departamento",548
"SmyMue+v8g0Oub8Kri120Q==","Saavedra",4,2,94,87,320000,"Departamento",320
"snMhuvcF9vI27mwt01phGg==","Balvanera",4,2,91,91,260000,"Departamento",260
"3zoBdOgcb0qmy1FtQpbTRQ==","Caballito",4,3,193,164,460000,"Departamento",460
"BDXT47paqNljf2wUG6gT1A==","Caballito",4,2,79,73,224000,"Departamento",224
"1J8PpBNhdXn/ChPvxDBoMQ==","Caballito",4,1,82,72,195000,"Departamento",195
"LEBpex3cyXaRXPhfiFmJaw==","Caballito",4,4,134,118,299000,"Departamento",299
"rMJwDjAKO+SB1a3pKOpx6g==","Caballito",4,1,93,82,250000,"Departamento",250
"7GZlmFHBu11WyUvEf8yfrw==","Caballito",4,2,129,119,234000,"Departamento",234
"4p9BTbY8HqQqetyu6ksiVQ==","Caballito",4,2,91,91,260000,"Departamento",260
"9D6P1ad7HEt88BGgxY6tjg==","Monserrat",4,2,120,115,200000,"Departamento",200
"SpOnBVGNS53rwRdEg4XHcQ==","San Telmo",4,2,156,98,230000,"Departamento",230
"rc8ohyS5JcQkGCgHVWZBiw==","Barrio Norte",4,1,85,85,315000,"Departamento",315
"4VcICuH0I6qkRf0jeuKtIg==","Barrio Norte",4,3,127,118,420000,"Departamento",420
"LYGUDIKVanyXCSxK6n5+1Q==","Barrio Norte",4,1,119,107,335000,"Departamento",335
"5P0sYmQE3lF6XEf9v1H44g==","Barrio Norte",4,2,94,94,277000,"Departamento",277
"8iYmB1I1s4+QutaoIwpNFw==","Barrio Norte",4,2,102,95,220000,"Departamento",220
"1+GWqBnSPpIcoAyAS65w/A==","Las Cañitas",4,4,158,131,985000,"Departamento",985
"E5SPBf4AHF7fWRiDFpzR3Q==","Las Cañitas",4,3,132,112,550000,"Departamento",550
"/5rYKMyjQBeJhf/+tf17SQ==","Las Cañitas",4,3,132,112,620000,"Departamento",620
"3jcQ7tEM96e2zMXJfcLARg==","Las Cañitas",4,3,228,169,570000,"Departamento",570
"bgwBeBCzt27V6D0NoLQ6pA==","Constitución",4,1,60,60,98000,"Departamento",98
"MjhspTKXHsZ8WvgsD5RTSQ==","Parque Centenario",4,3,101,101,250000,"Departamento",250
"bJjeVg9b/XnKcGjD7iKt7w==","Parque Centenario",4,2,116,106,260000,"Departamento",260
"ikW1i2MXSXSL1/RA063EdQ==","Parque Centenario",4,2,84,84,225000,"Departamento",225
"9k4128pVA6zLoZGQTeTKVQ==","Parque Centenario",4,3,102,94,287000,"Departamento",287
"cPrJUKLQ7QymDFg9JH2XSg==","Boedo",5,2,130,130,350000,"PH",350
"2vQkV/ZqIj/Xlzr2B1GESQ==","Balvanera",5,2,400,198,330000,"PH",330
"tC59LLy0dWQl0PJqXPM8Qg==","Balvanera",5,2,130,130,350000,"PH",350
"jqhR81wkdMKcJ5UC/1AYIQ==","Balvanera",5,2,402,200,330000,"PH",330
"/evZsOir3RdKNtNjijrzHg==","Caballito",5,2,165,90,158000,"PH",158
"KjS/2AM764tponZzyvDTfg==","Villa Crespo",5,2,149,149,270000,"PH",270
"vltWnQgRt094E0WogpkN3Q==","Villa del Parque",5,1,190,140,318000,"PH",318
"ukQeFRBE2J+UVngx+4tkVg==","Almagro",5,4,200,178,351000,"Departamento",351
"bE8O6l3zcyHLAZ7QK7tBZw==","Palermo",5,3,233,233,795000,"Departamento",795
"NKPN2mCsggd3r9HKQSBe0Q==","Belgrano",5,4,187,187,330000,"Departamento",330
"9/HOSka+ztYVXBqnmidIOw==","Belgrano",5,3,390,390,1560000,"Departamento",1560
"BtvG9e7bL2lLQil9P9uPLw==","Belgrano",5,3,233,233,795000,"Departamento",795
"qUpYB5WSxXCJ+f2kP5Hw6Q==","Floresta",5,1,110,102,205000,"Departamento",205
"6i30XFRz7h9RJDVN8mAS5g==","Caballito",5,2,225,120,315000,"Departamento",315
"6gbpKbnzsFia9r0F2jK0gw==","Caballito",5,3,116,106,279000,"Departamento",279
"g37+dYTNjMtbWqFphyR5mA==","Parque Centenario",5,4,200,178,351000,"Departamento",351
"0y7xqxAOLWOp77b+eAg7Bw==","Almagro",6,2,160,160,265000,"PH",265
"qEMctorOINhi8SfpPMlrLg==","Palermo",6,1,272,140,480000,"PH",480
"QFCeGWgFZxXUJQ4MjzV0gA==","Retiro",6,4,360,360,995000,"Departamento",995
"JN1ocVbmaxngzTN3gY83FA==","Almagro",6,4,189,189,315000,"Departamento",315
"yRtslxNmFDJlnEe0dW0dow==","Recoleta",6,5,293,242,1300000,"Departamento",1300
"PklhtOXlo4TjqWfSwtRZaQ==","Centro / Microcentro",6,2,156,152,200000,"Departamento",200
"4X1UbSuiMIuuYvzdhvjV1A==","Monserrat",7,2,170,166,270000,"Departamento",270
"nE2cAfFvAU3TMaCoE3iGIQ==","Palermo",8,5,240,240,575000,"PH",575
"2D6bvQ9wwhYMtRs34F8+vg==","Palermo",1,1,32,32,83000,"PH",83
"wxo5inIbeRDX2P5HF78pdw==","Parque Chacabuco",1,1,22,22,59900,"PH",60
"cnDQusHh4WCyiVLi/d2zMg==","Abasto",1,1,33,30,97812,"Departamento",98
"91Vni1AE5eFjNNuf0SKiXw==","Nuñez",1,1,37,32,107000,"Departamento",107
"sZxCNLTysyf0pV2yQQ0vAA==","Almagro",1,1,30,30,76000,"Departamento",76
"AIlmO5x0lNOfOja0jh+stQ==","Liniers",1,1,36,33,85000,"Departamento",85
"3QjkcwrLOKCC4nFMlDgO5w==","Palermo",1,1,36,36,150000,"Departamento",150
"xqV2mOM9mEiqhu+Jf/YJIw==","Palermo",1,1,38,34,135960,"Departamento",136
"z8pbph05jOTi6ppxv3g52g==","Palermo",1,1,35,35,115000,"Departamento",115
"Xy3gnCiIj62Ao6l3GlKSvQ==","Palermo",1,1,36,36,120000,"Departamento",120
"+e7IrCJkDeedzdG20ikhmA==","Belgrano",1,1,34,33,170000,"Departamento",170
"bicvUIODLmEK55w1q99Mhg==","Belgrano",1,1,39,36,118000,"Departamento",118
"9l44O2fJVIoxE+9F/FX4Dw==","Belgrano",1,1,36,32,122000,"Departamento",122
"FVhwPem3BDiJBQsrVhIxCQ==","Belgrano",1,1,39,36,170000,"Departamento",170
"Ce6eEQnPjU3OkaCD0Lz4jQ==","Belgrano",1,1,35,32,112000,"Departamento",112
"oam3+VRalxzTPdYXYaGhug==","Belgrano",1,1,39,35,120000,"Departamento",120
"8yQKXplypMykGJYlt6EsVw==","Belgrano",1,1,29,29,94500,"Departamento",94
"N8WDrqUXtsXelzhHjJFkMA==","Belgrano",1,1,35,31,113000,"Departamento",113
"n3g4I38c4qRbYhZNsG3AjQ==","Belgrano",1,1,23,23,75000,"Departamento",75
"lFvE+kI067ioI+RqqZhlSQ==","Belgrano",1,1,35,32,112000,"Departamento",112
"HE5yxQzrL9Km2KMDwGRBzQ==","Belgrano",1,1,38,38,160000,"Departamento",160
"uEkTmQl/nEghUCaztEkivQ==","Recoleta",1,1,42,42,195000,"Departamento",195
"oJCH15hBh2azNjB5WQFEMg==","Recoleta",1,1,37,35,150000,"Departamento",150
"Ie54Z7TJ13JMKByEtCabAw==","Recoleta",1,1,19,19,108000,"Departamento",108
"PKNvMKFyiNUaoH4nD3ggqQ==","Recoleta",1,1,41,35,146000,"Departamento",146
"jsj9tNCxLI0d23T0KdJTTQ==","Recoleta",1,1,30,30,114000,"Departamento",114
"nZ3aMoiVXrPTKFT1Ab2OMg==","Recoleta",1,1,35,35,120000,"Departamento",120
"STpChDVLn6j7b2eTvidYvw==","Saavedra",1,1,41,37,115000,"Departamento",115
"A3sr5JJhWzzcmc5Mcy/Phw==","Saavedra",1,1,42,36,112000,"Departamento",112
"5hcu6lvsrzKY7tBgH3oYPg==","Caballito",1,1,33,31,125000,"Departamento",125
"6cI0BuZqhzjgyO2rkkHqmQ==","Agronomía",1,1,43,39,100000,"Departamento",100
"Yfsu4sY1y6Y6MJr4rDHEjw==","Tribunales",1,1,30,30,79900,"Departamento",80
"wtgyBaoCNMWWa6ADiuyokQ==","Villa Luro",1,1,35,31,73000,"Departamento",73
"8yxgrGX3qeSIIRY48Rc76g==","Barrio Norte",1,1,45,35,160000,"Departamento",160
"zZK2u1IwIC3Dn14IExrQvQ==","Barrio Norte",1,1,43,40,160000,"Departamento",160
"l9q2fb2Gc9Tx3+f/5Q429A==","Villa Crespo",1,1,41,35,90721,"Departamento",91
"Wxdmk7j3R9DXYpnt5HZ7fQ==","Villa Crespo",1,1,44,35,117000,"Departamento",117
"s+1QD9wBR4JkS/9M/fVmmg==","Villa Crespo",1,1,34,29,120000,"Departamento",120
"9iQ84n/uMODiGMBzV+uTDw==","Villa Crespo",1,1,40,35,110000,"Departamento",110
"uk2jUywkVcQ/4ly2y6SbpQ==","Villa Crespo",1,1,40,34,100000,"Departamento",100
"Mu2w8HMWh/Fmytmg4BmS1Q==","Villa Crespo",1,1,40,35,100000,"Departamento",100
"I7N61WhQstviee/3czDYWw==","Villa Crespo",1,1,34,28,128000,"Departamento",128
"EDWJ/vSF3cxgaL7qLEoF0Q==","Villa Crespo",1,1,35,35,114000,"Departamento",114
"U+1hUTTVG8/HJ8moUdJfVA==","Villa Crespo",1,1,39,36,83000,"Departamento",83
"zsozmih4tqvRwDJ6lIz7Vg==","Villa Crespo",1,1,40,34,100000,"Departamento",100
"7ynU20PU+ee7H+LzOm0cyQ==","Villa Crespo",1,1,31,27,83000,"Departamento",83
"VjcXabKRRcBNF2AeoFq5lg==","Villa Urquiza",1,1,35,30,112000,"Departamento",112
"jebR5FJ0hsJkXjxDrrQORQ==","Villa del Parque",1,1,34,31,73000,"Departamento",73
"sLI1JB5NdUA6xjFH0Nq+Xg==","Centro / Microcentro",1,1,26,26,68000,"Departamento",68
"6JCoSyhwgDriZhLb2ihY3w==","Flores",2,1,58,41,135000,"PH",135
"MI3SMQRViAautmMWRK0yHg==","Almagro",2,1,48,48,99000,"PH",99
"XNLIYyHOcLATuLLM30kICg==","Coghlan",2,1,54,49,145000,"PH",145
"x1YofTWnTjM6gYxxQGmrnQ==","Palermo",2,1,45,45,125000,"PH",125
"sDlp1iR8c97jQBbG4Uf1NA==","Palermo",2,1,58,58,127000,"PH",127
"ILNcSbyl3bt9zB7NqPrYWA==","Palermo",2,1,32,32,85000,"PH",85
"tjTzmzd8Rsl2Yl3Zxgqnbw==","Villa Crespo",2,1,32,32,85000,"PH",85
"azOv0wIgr4cura4BgGP10w==","Parque Centenario",2,1,48,48,99000,"PH",99
"9de/HklYBRZG4eXIN8OGpA==","Boedo",2,1,53,47,97000,"Departamento",97
"Aaaefo4ohCXC2rLf+zeJ6A==","Abasto",2,1,33,33,73000,"Departamento",73
"b+d0jT17d7kHVWlTgi9e8A==","Abasto",2,2,46,43,132411,"Departamento",132
"/1/rVh76WQTnXlEW27HyLQ==","Flores",2,1,51,42,125000,"Departamento",125
"FTf4bix6szvsjuTGb8xbCQ==","Flores",2,1,49,45,145000,"Departamento",145
"AEwmOyJwaE37b4FHcLtk3Q==","Flores",2,1,41,41,78900,"Departamento",79
"CndaEtLUFAyY4gOWO7ghJg==","Nuñez",2,1,39,36,90000,"Departamento",90
"RuoXcPfFzWEMsyWiRk28Lw==","Nuñez",2,1,100,50,239000,"Departamento",239
"aJT8xzaox4LUquIYlPK7GA==","Nuñez",2,1,50,45,195000,"Departamento",195
"vLzIPYa3fuqNsFTkHOBkxw==","Almagro",2,1,45,40,95000,"Departamento",95
"Q4MfkLrJhk9Q6CU6FwAkZA==","Almagro",2,1,48,45,106000,"Departamento",106
"goOy2rqVOiQjlAxn/LNkpQ==","Almagro",2,1,41,41,98500,"Departamento",98
"HVHHKnWwzHSzS24+6r+WHw==","Almagro",2,1,42,39,98000,"Departamento",98
"oJ1/Z9HXzBjTMCR6cdvuJQ==","Almagro",2,1,46,46,84000,"Departamento",84
